Used_Algorithm,run_id,video_name,video_length,video_avg_bitrate_quality1,video_avg_bitrate_quality2,video_avg_bitrate_quality3,video_avg_bitrate_quality4,video_avg_bitrate_quality5,pattern_avg_throughput,pattern_timeshift,sim_avg_quality,sim_nr_of_switches,sim_nr_of_stallings,sim_avg_stalling_time,sim_total_stalling_time,sim_max_stalling_time,sim_avg_buffer_level,sim_max_buffer_level,sim_startup_nr_of_stallings,sim_startup_nr_of_switches,sim_startup_total_stalling_time,sim_endphase_nr_of_stallings,sim_endphase_nr_of_switches,sim_endphase_total_stalling_time,sim_critbuff_time,sim_lowbuff_time,sim_riskybuff_time,sim_healthybuff_time,sim_bloatedbuff_time,sim_jumps_1_levels,sim_jumps_2_levels,sim_jumps_3_levels,sim_jumps_4_levels,opt_avg_quality,opt_nr_of_switches,opt_avg_buffer_level,opt_max_buffer_level,opt_critbuff_time,opt_lowbuff_time,opt_riskybuff_time,opt_healthybuff_time,opt_bloatedbuff_time,opt_jumps_1_levels,opt_jumps_2_levels,opt_jumps_3_levels,opt_jumps_4_levels,opt_avg_quality_afull,opt_nr_of_switches_afull,buff_D,meta_alpha,meta_nn_model
HASBRAIN,a71d73fc-5361-4365-afa6-0eb892b1dcdf,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.011427344,602,3.012562814,1,0,0,0,0,92.03508772,173,0,0,0,0,0,0,1.729841685,3.786857128,5.794761013,223.9942399,157.2156025,1,0,0,0,3.912060302,2,19.33249686,44,55.05062671,106.3348815,157.132171,231.562122,0,2,0,0,0,3.974874372,67,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a726750b-96b6-4246-b0cb-f2defa092a4c,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.002688291,406,3.015075377,1,0,0,0,0,90.0877193,212,0,0,0,0,0,0,28.38820703,39.57106432,45.73606798,145.1114702,73.22037307,1,0,0,0,4.150753769,4,29.06900878,57,37.57478996,73.49822813,97.87205562,297.9281365,0,4,0,0,0,4.243718593,53,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a735a7ef-9c4e-4de6-bf79-5530a757c07a,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.01049192,280,4,0,2,14.28688959,28.57377917,16.83627646,16.96048632,33,1,0,16.83627646,0,0,0,39.18574528,101.8064177,154.7786346,179.8513979,0,0,0,0,0,3.960122699,3,13.43644717,27,29.8127071,110.8181791,175.4009306,152.9498821,0,2,1,0,0,4.055214724,62,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a744f287-cd85-4b12-8b25-0bb79c96ff11,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.003134935,630,3.973045822,1,0,0,0,0,79.82795699,145,0,1,0,0,0,0,2.239532027,8.946751321,21.89081136,210.9943691,138.5748224,1,0,0,0,4.738544474,1,19.76985195,41,38.84337721,104.374492,151.7897233,200.4891336,0,1,0,0,0,4.784366577,36,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a76377e3-d1b1-4286-824a-6b80e17a18c1,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.001391602,14,3,0,0,0,0,0,37.48148148,64,0,0,0,0,0,0,3.978686354,14.85936863,19.90325719,216.5069813,0.015113046,0,0,0,0,3.236486486,1,32.66104553,50,12.56568286,34.29823352,44.85559959,242.8713793,0,0,1,0,0,3.334459459,87,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a769f1f7-5d48-401b-9b99-fb901d0b5ca2,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.011369184,483,3.015075377,1,1,14.75898587,14.75898587,14.75898587,75.6775,191,0,0,0,0,0,0,18.13855923,53.29111322,77.08602188,148.6982515,76.32559761,1,0,0,0,3.929648241,3,19.36762861,38,26.00163159,38.55292267,104.6294857,291.0189717,0,3,0,0,0,4.01758794,97,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a780416e-1a99-46c2-884b-d227d7631cdb,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.003219208,455,3.973045822,1,1,8.845625563,8.845625563,8.845625563,64.3538874,164,1,1,8.845625563,0,0,0,17.00210323,60.84562556,99.76916244,120.4012278,79.52642253,1,0,0,0,4.649595687,1,20.41318977,56,63.59130992,107.7022383,144.9744927,173.2534644,0,0,1,0,0,4.730458221,29,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a7c41661-adba-4130-87a8-244553c982fe,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.015583082,686,4.993055556,1,0,0,0,0,59.81986143,95,0,1,0,0,0,0,0.972352388,2.512978116,10.86486173,329.6527617,225.172651,1,0,0,0,5,0,58.66358382,95,1.043457054,2.609050535,11.2800419,330.2599764,222.8907986,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a7d531bf-0648-406d-a5f7-71912742b8a7,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.010037463,588,4,0,9,19.09471603,171.8524443,31.26754468,5.908730159,17,2,0,37.38887563,2,0,25.02346767,161.0202636,366.1829366,400.9382198,0.009559669,0,0,0,0,0,3.02892562,2,15.12989691,28,21.25185506,39.5618716,93.51798634,141.9127797,0,1,0,1,0,3.128099174,19,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a8204e44-83c5-4107-95b2-9cc3ab23fbf9,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.004677121,469,3.010660981,1,2,15.02439111,30.04878223,15.15160936,47.13771186,130,2,0,30.04878223,0,0,0,60.06750437,130.5015265,148.6777568,224.0025945,89.75207671,1,0,0,0,3.336886994,2,24.48242812,47,21.98122058,87.07146011,157.2620219,312.5891933,0,2,0,0,0,3.392324094,98,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a831e084-4e79-41bc-ac96-6bb34c539ca8,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.011483274,700,3.035369775,1,0,0,0,0,52.07371795,97,0,0,0,0,0,0,1.201421197,3.054926425,4.892923657,213.7795632,75.93891863,1,0,0,0,3.276527331,1,41.40128411,65,6.782423935,16.5868763,23.8827711,278.8344157,38.26643178,1,0,0,0,3.366559486,37,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a86ae58b-19a0-4114-910a-07d11d0d8029,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.00697928,21,4,0,0,0,0,0,90.11813187,173,0,0,0,0,0,0,16.61593984,19.86887836,22.96387945,171.5309224,123.6476457,0,0,0,0,4.584022039,1,49.89958735,83,15.73822682,24.65267551,34.94261325,321.8125841,136.1528439,1,0,0,0,4.67768595,73,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a89ce588-355f-46f2-be43-fbba91fe349c,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.001384005,413,3.973045822,1,1,6.094546925,6.094546925,6.094546925,79.35656836,181,1,1,6.094546925,0,0,0,16.50249369,19.81269236,40.82093145,160.0682798,92.11066315,1,0,0,0,4.735849057,2,23.23149394,65,48.57823585,80.62085315,133.7406911,175.7351668,1.454927257,1,1,0,0,4.835579515,25,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a8a5d072-7496-4e7d-9ae1-0417bff7d71a,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.00804954,532,3,0,0,0,0,0,40.5867052,94,0,0,0,0,0,0,1.748116773,4.770119763,10.98956186,243.9059027,28.22161402,0,0,0,0,3.484057971,1,18.49059334,36,41.08658884,91.20878518,121.9839625,218.1627006,0,1,0,0,0,3.568115942,41,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a8b4a75a-f22e-4839-81c7-3ffe0487abeb,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.00991044,119,3.002132196,1,0,0,0,0,76.09361702,147,0,0,0,0,0,0,3.629538291,13.94169311,18.41949388,306.8342609,184.2888318,1,0,0,0,3.368869936,1,54.29073482,105,2.918938999,14.68698598,21.30760523,438.5819819,193.0350771,1,0,0,0,3.379530917,125,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a8b7a733-d136-4181-9374-752e27910df1,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.004677121,469,3,0,2,16.59936726,33.19873452,18.24152364,44.80073801,98,2,0,33.19873452,0,0,0,33.69856447,67.31613931,98.78386964,108.5653008,70.45740388,0,0,0,0,3.380597015,3,13.11359404,29,38.98369977,96.28957175,147.4350035,120.9352699,0,2,1,0,0,3.462686567,65,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a8bf1206-cbb9-4c13-ae31-6953db4584cb,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.007997455,350,3.086956522,1,0,0,0,0,73.14739884,147,0,0,0,0,0,0,1.91831064,6.758271401,13.75390095,195.179168,121.1449131,0,1,0,0,3.823188406,1,14.09696093,27,4.195842392,63.48525724,185.6212001,146.8644697,0,1,0,0,0,3.910144928,27,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a8bf9c4e-caa1-43b7-9a45-7c32ae49333e,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.010298093,294,3.070351759,1,0,0,0,0,110.0075188,230,0,0,0,0,0,0,2.915681329,11.51787948,20.71436148,151.3898148,118.4801734,0,1,0,0,4.291457286,2,17.06649937,41,33.6463385,98.7631257,211.2633279,184.2439307,0,1,1,0,0,4.376884422,64,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a90d9059-4371-494e-bb1f-8e5a2f67be1d,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.007055541,301,3.979166667,1,1,7.044437997,7.044437997,7.044437997,20.18894009,48,0,1,0,0,0,0,13.58113581,41.26614167,125.0208492,271.111317,0,1,0,0,0,4.092592593,3,14.66127168,30,45.27278873,104.7179377,206.611507,225.2231358,0,2,1,0,0,4.180555556,77,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a96b70e2-1826-45b4-a99b-e19fe33e751c,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.00923626,98,3.010660981,1,0,0,0,0,72.12765957,142,0,0,0,0,0,0,3.853336772,15.69586484,18.74530573,311.4093268,179.4141072,1,0,0,0,3.324093817,3,52.38019169,96,3.090868918,15.1676716,27.87714656,434.4642688,190.2239364,1,2,0,0,3.347547974,99,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a97c7490-609b-488f-a6b5-1283e7c1c4af,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.004593955,560,3,0,1,23.62540324,23.62540324,23.62540324,9.231543624,29,0,0,0,0,0,0,56.25768716,198.0345572,258.6548206,36.23009687,0,0,0,0,0,2.925675676,2,22.86003373,46,2.168539424,51.56233354,132.6540897,147.991527,0,1,1,0,0,3.016891892,63,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a99a35e7-b3b6-4cc3-bd14-0100195562ab,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.00296639,420,3.088435374,1,1,15.13120578,15.13120578,15.13120578,45.34797297,74,1,0,15.13120578,0,0,0,17.71754847,23.13120578,37.29624577,204.6577918,86.90306399,1,0,0,0,3.350340136,2,20.04414261,44,64.33813149,113.048061,141.3470418,155.5356446,0,2,0,0,0,3.445578231,70,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a9a449a6-193c-44b9-a5f8-877e1831c0e8,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.011167621,0,3.067524116,2,0,0,0,0,61.19871795,107,0,0,0,0,0,0,1.251357801,3.115935821,4.916465414,203.6588195,140.6070578,2,0,0,0,3.427652733,1,41.39807384,69,1.00500046,5.643842773,17.59396469,278.7836243,73.03177292,1,0,0,0,3.524115756,62,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a9d0df3d-7d3e-426f-9e30-d002a2fc4ae3,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.010037463,588,3,0,0,0,0,0,56.18808777,87,0,0,0,0,0,0,1.711658461,4.165252086,6.711259673,229.9107595,152.8454229,0,0,0,0,3.540880503,4,25.9811617,54,34.03801248,49.330545,65.31940324,253.0069508,0,4,0,0,0,3.606918239,71,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,a9feba02-6db2-4974-a030-e53cea5a1052,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.007139814,189,3.106918239,1,0,0,0,0,86.23824451,152,0,0,0,0,0,0,2.071015041,4.22881309,5.612112001,169.4458504,118.3284081,0,1,0,0,4,0,11.57299843,22,16.76057446,131.3116659,226.1314837,87.67863379,0,0,0,0,0,4.066037736,55,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aa03d3b8-f5d0-44a4-b409-ef3eb857a001,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.008241846,539,3.002132196,1,1,16.19671911,16.19671911,16.19671911,34.79617834,107,0,0,0,0,0,0,31.87514401,111.915752,187.7332032,194.1410405,58.81566422,1,0,0,0,3.317697228,2,18.03514377,35,19.91040526,117.5879714,212.7607193,248.6538993,0,2,0,0,0,3.371002132,112,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aa55c7aa-3319-4859-a1df-f983e38068fb,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.012640867,266,3.073954984,2,0,0,0,0,58.54807692,121,0,0,0,0,0,0,1.083918699,2.929999458,7.787974439,186.3211796,79.1257972,2,0,0,0,3.643086817,1,20.80096308,39,22.85597135,56.11128027,94.36492896,207.2385586,0,1,0,0,0,3.717041801,89,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aa5d2c83-dd3a-4d13-8b49-94ab409a286e,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.008334545,28,4.912037037,2,0,0,0,0,84.21939954,169,0,1,0,0,0,0,7.663455185,21.57667534,23.8663868,243.0774412,183.0001198,2,0,0,0,5,0,82.61040462,154,9.230911369,22.82101127,23.76819285,260.3632116,200.0668886,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aa9f3542-fc22-4c0c-9cb0-4b3c18176af8,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.011369184,483,3,0,0,0,0,0,36.02194357,94,0,0,0,0,0,0,19.72378388,46.80641721,94.55911383,133.5437479,39.8012752,0,0,0,0,3.578616352,3,11.02040816,25,65.88977332,133.7180646,229.9956033,87.58532372,0,2,1,0,0,3.676100629,67,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aac1cfab-6b70-4c57-87c8-70e99324ce73,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.00754349,504,3,0,0,0,0,0,24.42379182,59,0,0,0,0,0,0,18.65847089,68.4628096,107.8471455,105.0485481,0,0,0,0,0,3.402985075,3,8.532588454,21,50.68285708,158.3360037,246.1201082,23.28769647,0,3,0,0,0,3.496268657,58,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aacab72d-70b7-4994-9e7c-7291e03a22bd,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.010601474,112,3.105527638,1,0,0,0,0,114.6240602,232,0,0,0,0,0,0,2.023929818,4.157250062,5.943293733,164.8007361,114.9455958,0,1,0,0,4.145728643,2,21.42534504,48,46.77676738,105.113122,152.8625353,236.746034,0,1,0,1,0,4.198492462,60,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aae733a1-72a4-410a-b1f6-1978cc8dd6cf,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.009381045,49,4,0,7,19.09546969,133.6682878,28.77198713,5.992,19,1,0,16.33668898,2,0,49.41968849,133.8594432,336.3009056,361.2959248,0.034051873,0,0,0,0,0,3.409090909,2,25.01030928,51,10.64792199,26.5903038,60.25229348,175.0897708,0,1,1,0,0,3.495867769,79,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aaf1bfd6-362a-4e66-9d3a-563518adf1bc,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.006893486,259,3.017421603,1,0,0,0,0,53.36111111,98,0,0,0,0,0,0,0.357388553,5.97254632,21.62306137,171.6889558,104.4543678,1,0,0,0,3.533101045,1,27.44173913,57,3.105618561,47.26793666,70.4773318,215.0543007,0,1,0,0,0,3.6271777,81,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab054874-ecdd-4c2a-90bd-fcb9803415d3,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.007171585,392,3.090452261,1,0,0,0,0,93.50877193,202,0,0,0,0,0,0,7.975017327,37.89004035,45.8789287,156.9220048,114.9032281,0,1,0,0,4.145728643,2,26.8055207,50,30.12793848,68.92176245,87.96031708,308.0669268,0,2,0,0,0,4.198492462,93,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab11d0b1-7704-459f-937b-bcd91ad3902d,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.013921809,56,3.002132196,1,0,0,0,0,66.63404255,131,0,0,0,0,0,0,2.844958799,17.69227176,23.65341201,319.4844622,213.7706641,1,0,0,0,3.313432836,1,46.61022364,92,30.11363241,58.50914542,77.93641413,390.5907082,207.29699,1,0,0,0,3.32196162,147,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab22a45d-f5b7-400f-ae9e-1f4240102179,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.007424403,329,3.100502513,1,0,0,0,0,104.6165414,220,0,0,0,0,0,0,3.299196329,11.99263906,23.8641337,160.2253122,107.305994,0,1,0,0,4.288944724,2,17.08657465,37,47.13444967,105.7417005,177.581672,215.3330794,0,2,0,0,0,4.359296482,88,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab3304ba-b5db-4725-a485-9482a9c3b2ea,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.005309164,35,3.003484321,1,0,0,0,0,54.96527778,91,0,0,0,0,0,0,0.464037835,8.226305251,31.86156304,167.5718914,113.7292719,1,0,0,0,3.386759582,1,37.90434783,80,1.932892641,23.29741578,55.0436279,232.0702959,63.29581746,1,0,0,0,3.477351916,99,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab39eac8-8bfd-42e1-ae44-002111736ced,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.008553654,644,4,0,6,18.49651717,110.979103,25.70449597,7.906906907,17,2,0,38.66436225,0,0,0,120.0954121,313.2960166,408.7550006,22.21471277,0,0,0,0,0,3.506134969,6,19.77947933,43,22.07758647,91.89031704,149.2367117,178.5491457,0,3,3,0,0,3.598159509,55,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab4d8c75-b335-4a2f-88dc-efc220996f55,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.009598632,595,4.99537037,1,0,0,0,0,48.40646651,104,0,1,0,0,0,0,1.822056412,4.382237696,14.99084797,317.2379282,93.58488971,1,0,0,0,5,0,47.50751445,103,1.789939258,9.863805922,15.11453142,317.668094,91.11014077,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab53e24e-93cf-42ca-bc8a-8820ed6dd596,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.00697928,21,3.075362319,1,0,0,0,0,79.65028902,148,0,0,0,0,0,0,5.943893717,17.58176961,21.89512351,189.0739996,138.2941129,0,1,0,0,3.649275362,1,35.16787265,65,7.844951402,18.10332359,45.13950495,293.2142676,25.34981137,1,0,0,0,3.715942029,45,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab69896e-407d-4117-ba88-0306a1d9ea10,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.008789616,343,3.014662757,1,0,0,0,0,73.78654971,164,0,0,0,0,0,0,2.490525382,22.66949752,38.65262786,145.0300444,93.11902759,1,0,0,0,3.885630499,2,10.8272328,27,47.31571203,154.6500513,247.262407,89.25689538,0,2,0,0,0,3.979472141,43,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab8f3e59-fb74-45c6-92a2-782ecb08aefb,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.004677121,469,3.003144654,1,1,16.794745,16.794745,16.794745,46.634375,112,1,0,16.794745,0,0,0,37.11981939,69.794745,87.74156866,138.9128117,78.91378834,1,0,0,0,3.572327044,4,11.86813187,25,55.84597381,124.2004652,211.148974,107.8733901,0,4,0,0,0,3.666666667,74,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ab9844df-c4c8-4c7e-9b0f-b94260dc578c,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.007373839,546,3,0,0,0,0,0,27.72093023,81,0,0,0,0,0,0,19.70323325,64.52482646,89.82347075,219.1895372,26.23574096,0,0,0,0,3.339378238,1,14.5148771,33,58.95706326,129.6986581,194.8822716,184.2262968,0,1,0,0,0,3.417098446,85,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aba1be4a-301e-47c8-bc1a-08e802930fe5,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.008722198,91,3.130653266,1,0,0,0,0,113.3909774,229,0,0,0,0,0,0,2.04867571,4.140152704,5.809596068,167.640344,113.8954819,0,1,0,0,4.103015075,2,26.35633626,47,13.28806083,51.60870435,105.9778609,286.6482382,0,2,0,0,0,4.148241206,39,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,abae6730-5386-4cfc-a23b-930d08371b6c,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.008722198,91,3.973045822,1,0,0,0,0,102.2123656,217,0,1,0,0,0,0,1.442129766,3.976749879,7.696037088,150.6192608,95.71890985,1,0,0,0,4.989218329,1,21.08613728,47,65.29091371,132.8958141,142.2215726,185.497539,0,0,1,0,0,4.994609164,4,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,abe25cee-d8a8-4e87-a863-3dcf224c87ae,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.008639313,364,3.086956522,1,0,0,0,0,72.21387283,144,0,0,0,0,0,0,2.6285301,9.574132379,15.83966884,193.2043834,114.3157895,0,1,0,0,3.826086957,1,12.54848046,27,26.38339077,96.24839564,229.479895,102.9650776,0,1,0,0,0,3.915942029,35,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,abf4ef36-4106-42b5-8464-aa0adb15a019,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.002182656,462,3.035369775,1,1,19.29583946,19.29583946,19.29583946,29.32268371,82,1,0,19.29583946,0,0,0,39.69989789,96.03571847,122.2740352,130.8913646,31.03906611,1,0,0,0,3.273311897,3,12.71749599,27,66.88407988,111.9843873,190.0839217,112.6334617,0,3,0,0,0,3.36977492,61,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ac384867-40b9-4c4d-ac0d-958ab0e878dc,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.00758452,315,4.912037037,2,0,0,0,0,85.36951501,188,0,1,0,0,0,0,2.339726945,19.86434705,21.80187094,226.4187009,146.3818319,2,0,0,0,5,0,83.95144509,177,3.531690183,19.92737892,21.7224048,236.7636555,156.832272,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ac4d1fc0-f636-498a-90c0-d622befabb7a,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.011483274,700,3,0,0,0,0,0,49.52777778,76,0,0,0,0,0,0,0.214542742,3.210440629,7.659124755,207.5187407,102.2739164,0,0,0,0,3.222996516,1,42.97217391,68,0.171634194,9.045069841,20.84705965,264.9875696,65.09605097,1,0,0,0,3.303135889,30,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ac66a1b8-9712-4ced-af65-773bab5cada6,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.007171585,392,3.027638191,2,0,0,0,0,93.92230576,217,0,0,0,0,0,0,31.94350141,35.78003509,37.97815963,147.8361402,74.4247865,2,0,0,0,4.188442211,4,16.70514429,43,62.49729745,127.6246067,223.1531705,172.4497211,0,2,2,0,0,4.271356784,97,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,acb71148-89bd-49de-b6c0-f09748cda2d8,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.008722198,91,3.125786164,1,0,0,0,0,82.03134796,150,0,0,0,0,0,0,1.785454675,3.970592818,5.636701213,167.9291552,112.6671984,0,1,0,0,3.877358491,2,22.41130298,43,29.57330511,43.85381604,55.26759929,259.4195784,0,2,0,0,0,3.965408805,70,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,acec5dd1-e857-4790-be23-560eebdff0ff,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.01015483,238,3.063965885,1,0,0,0,0,74.11702128,160,0,0,0,0,0,0,5.678322473,23.52186347,33.61946853,289.6509046,167.5857594,0,1,0,0,3.496801706,1,40.01171459,72,7.295291421,22.82836574,38.25648436,415.2307754,65.3153863,1,0,0,0,3.588486141,99,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,acfb67cc-fb2f-4cbd-91eb-1e2b1e51d89b,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.006413133,511,3,0,0,0,0,0,25.71375465,58,0,0,0,0,0,0,24.03024602,32.79954831,73.44900867,140.8726556,0,0,0,0,0,3.399253731,3,8.808193669,22,77.03461326,139.2644253,227.8683277,41.79581174,0,3,0,0,0,3.485074627,45,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ad09ac7f-35f1-4efb-b25f-f5427809fc2f,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.006076044,378,4,0,0,0,0,0,78.14835165,166,0,0,0,0,0,0,13.97221221,22.68030853,26.98581038,174.7657554,97.09919982,0,0,0,0,4.774104683,1,17.83081155,36,16.58273527,21.80564389,118.5884261,233.1971979,0,1,0,0,0,4.848484848,39,10,na,Sigmoid242_Sigmoid110_Softmax5
